VarRet,Bound,AvgRet,AvgEpLen,AvgNormIw,MaxVanillaIw,MinNormIw,eRenyi2,AvgDiscRet,VarJ,VarVanillaIw,AvgVanillaIw,VarDiscRet,ESSClassic,VarNormIw,MaxNormIw,BatchSize,MinVanillaIw,ESSRenyi,VanillaAvgRet,J
0.007970688030293263,4811.7207,4999.913240155215,500.0,0.0020000003,1.0,0.002,1.0,4999.913240155215,0.08918423,,1.0,0.007970688030293263,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.913240155215,4999.913
0.014969699784765207,4811.71,4999.902045342283,500.0,0.0020000003,1.0,0.002,1.0,4999.902045342283,0.12222573,,1.0,0.014969699784765207,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.902045342283,4999.9023
49998.19399053421,4803.4937,4989.909451002926,499.002,0.002,1.2899667,0.0008049864,1.0164406,4989.909451002926,149.42729,0.016096031,1.0018659,49998.19399053421,492.1240321280077,6.414452e-08,0.0025751286,500,0.40324423,491.91264621143296,4989.909451002926,4993.2266
0.00928308816204945,4811.7163,4999.9079038197515,500.0,0.0020000003,1.0,0.002,1.0,4999.9079038197515,0.09623893,,1.0,0.00928308816204945,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.9079038197515,4999.9087
0.014591826073348198,4811.7173,4999.909151577092,500.0,0.0020000003,1.0,0.002,1.0,4999.909151577092,0.120678365,,1.0,0.014591826073348198,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.909151577092,4999.9097
0.006969447758881236,4811.722,4999.913922051309,500.0,0.002,1.0008639,0.0019976124,1.0000001,4999.913922051309,0.08339357,1.164896e-07,1.0000031,0.006969447758881236,499.99996336439705,4.6595296e-13,0.0020017216,500,0.99880934,499.99994039536233,4999.913922051309,4999.9146
0.007917866591896743,4811.7227,4999.914146669874,500.0,0.002,1.0044677,0.0019878976,1.0000029,4999.914146669874,0.088835284,3.0743984e-06,1.0000527,0.007917866591896743,499.9984907941429,1.229627e-11,0.0020088295,500,0.9940012,499.9985694926181,4999.914146669874,4999.915
0.022642695379168486,4811.709,4999.900334277032,500.0,0.0020000003,1.0,0.002,1.0,4999.900334277032,0.15033044,,1.0,0.022642695379168486,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.900334277032,4999.9014
0.009382474889221563,4811.724,4999.9159710104095,500.0,0.0020000003,1.0,0.002,1.0,4999.9159710104095,0.09676182,,1.0,0.009382474889221563,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.9159710104095,4999.9165
0.011201113570193894,4811.7188,4999.910283784925,500.0,0.002,1.0010337,0.0019922324,1.0000021,4999.910283784925,0.105612345,4.704214e-07,0.9999703,0.011201113570193894,499.9998570839562,1.8817892e-12,0.0020021268,500,0.99608666,499.9989271186962,4999.910283784925,4999.911
0.008991362095448025,4811.7236,4999.915051949799,500.0,0.002,1.0055937,0.0019885302,1.000002,4999.915051949799,0.094604164,2.6041118e-06,1.0001203,0.008991362095448025,499.998694665728,1.04139475e-11,0.0020109455,500,0.99438465,499.9989867230923,4999.915051949799,4999.916
0.008922331885283616,4811.718,4999.90993472237,500.0,0.0020000003,1.0,0.002,1.0,4999.90993472237,0.09436413,,1.0,0.008922331885283616,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.90993472237,4999.91
0.012982666489745996,4811.718,4999.909062609572,500.0,0.0020000003,1.0,0.002,1.0,4999.909062609572,0.11384727,,1.0,0.012982666489745996,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.909062609572,4999.91
0.008887090950914929,4811.72,4999.912024511417,500.0,0.002,1.000146,0.0019992853,1.0,4999.912024511417,0.094176464,4.41172e-09,0.99999976,0.008887090950914929,499.99993310041344,1.7647071e-14,0.0020002925,500,0.99964243,500.0,4999.912024511417,4999.9126
50166.23169420418,4802.714,4989.310734263973,498.944,0.0019999999,1.2968209,0.00101334,1.0149361,4989.310734263973,158.48997,0.015672138,0.9965953,50166.23169420418,492.2481954640682,6.3117604e-08,0.0026025025,500,0.5049449,492.64185712283944,4989.310734263973,4992.306
768.9027763175566,4810.659,4998.674328129632,499.878,0.0019999999,1.0552348,0.0014605336,1.0016788,4998.674328129632,20.240421,0.0021276858,0.99735963,768.9027763175566,498.93501389063016,8.555865e-09,0.0021160569,500,0.7283386,499.16199465147537,4998.674328129632,4999.0093
45.011019897933295,4811.4355,4999.611874773011,499.972,0.002,1.0099761,0.0018501724,1.000082,4999.611874773011,6.2012477,8.8099834e-05,1.0001762,45.011019897933295,499.9560684783596,3.5227518e-10,0.0020195965,500,0.9252492,499.95899536743013,4999.611874773011,4999.6353
0.009908445634699675,4811.7183,4999.910136663403,500.0,0.0020000003,1.0,0.002,1.0,4999.910136663403,0.09943562,,1.0,0.009908445634699675,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.910136663403,4999.9106
0.008546164890694243,4811.7173,4999.909639691506,500.0,0.0020000003,1.0,0.002,1.0,4999.909639691506,0.09235697,,1.0,0.008546164890694243,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.909639691506,4999.9097
0.008460612601350634,4811.7163,4999.907686567232,500.0,0.0020000003,1.0,0.002,1.0,4999.907686567232,0.091902085,,1.0,0.008460612601350634,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.907686567232,4999.9087
0.010866631300571594,4811.7134,4999.904947735127,500.0,0.0020000003,1.0,0.002,1.0,4999.904947735127,0.10413634,,1.0,0.010866631300571594,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.904947735127,4999.906
0.010081426797471038,4811.7144,4999.905656978995,500.0,0.0020000003,1.0,0.002,1.0,4999.905656978995,0.10031023,,1.0,0.010081426797471038,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.905656978995,4999.9067
0.011208304592309894,4811.7144,4999.906006529705,500.0,0.002,1.0000496,0.0019994897,1.0,4999.906006529705,0.10576558,1.8052698e-09,0.9999985,0.011208304592309894,499.99990658631026,7.221227e-15,0.002000102,500,0.9997434,500.0,4999.906006529705,4999.9067
1692.9793446096776,4810.468,4998.067463024583,499.818,0.002,1.0610813,0.0009883121,1.0035973,4998.067463024583,20.333075,0.004508997,1.0001281,1692.9793446096776,497.7606909094818,1.8031365e-08,0.0021218907,500,0.49421936,498.2078171859499,4998.067463024583,4998.998
0.009187379992068208,4811.7153,4999.9070662678,500.0,0.0020000003,1.0,0.002,1.0,4999.9070662678,0.09575308,,1.0,0.009187379992068208,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.9070662678,4999.9077
0.011171761336123768,4811.713,4999.9046249384455,500.0,0.002,1.0010552,0.001995971,1.0000002,4999.9046249384455,0.10552939,2.1012691e-07,0.9999822,0.011171761336123768,499.9998413135517,8.405378e-13,0.002002146,500,0.99796766,499.99988079073887,4999.9046249384455,4999.9053
76314.25906221788,4800.974,4982.625789526645,498.276,0.002,1.4103119,0.00047470842,1.0371579,4982.625789526645,129.98175,0.040765584,0.989209,76314.25906221788,480.0415607250693,1.6663935e-07,0.0028513933,500,0.23479292,482.0866748326583,4982.625789526645,4992.631
0.008933417185168617,4811.718,4999.909810988568,500.0,0.0020000003,1.0,0.002,1.0,4999.909810988568,0.094418764,,1.0,0.008933417185168617,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.909810988568,4999.91
0.007560266613128592,4811.722,4999.913871657463,500.0,0.0020000003,1.0,0.002,1.0,4999.913871657463,0.08686995,,1.0,0.007560266613128592,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.913871657463,4999.9146
0.006514282451067158,4811.726,4999.916978482843,500.0,0.002,1.0079343,0.0019875178,1.0000027,4999.916978482843,0.08057634,3.4825425e-06,1.0001516,0.006514282451067158,499.998250235859,1.39259585e-11,0.0020155632,500,0.9939096,499.99862909692894,4999.916978482843,4999.9185
0.006841293657952065,4811.7246,4999.916643225382,500.0,0.0020000003,1.0,0.002,1.0,4999.916643225382,0.08263606,,1.0,0.006841293657952065,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.916643225382,4999.917
0.007518685058307037,4811.723,4999.91535533395,500.0,0.0020000003,1.0,0.002,1.0,4999.91535533395,0.08662049,,1.0,0.007518685058307037,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.91535533395,4999.9155
43249.0315229275,4807.756,4990.616233983716,499.072,0.002,1.1952627,0.00047563406,1.0187845,4990.616233983716,49.48452,0.021467308,0.9951029,43249.0315229275,489.41126880628684,8.671648e-08,0.0024022895,500,0.23665242,490.78091461639485,4990.616233983716,4997.7075
288.91401670320994,4811.068,4999.153480490188,499.926,0.002,1.0343059,0.001491785,1.0009232,4999.153480490188,12.672174,0.0010836225,0.99696034,288.91401670320994,499.45659999144937,4.3609614e-09,0.002074919,500,0.7436253,499.5388473470383,4999.153480490188,4999.347
0.0075483988115746066,4811.7197,4999.911556111354,500.0,0.0020000003,1.0,0.002,1.0,4999.911556111354,0.08678678,,1.0,0.0075483988115746066,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.911556111354,4999.912
0.008633163665668905,4811.7227,4999.914763817489,500.0,0.0020000003,1.0,0.002,1.0,4999.914763817489,0.09281299,,1.0,0.008633163665668905,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.914763817489,4999.915
0.00826824076004412,4811.7227,4999.914739300687,500.0,0.0020000003,1.0,0.002,1.0,4999.914739300687,0.09083461,,1.0,0.00826824076004412,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.914739300687,4999.915
0.0065455430311620166,4811.731,4999.9230204116075,500.0,0.0020000003,1.0,0.002,1.0,4999.9230204116075,0.08083712,,1.0,0.0065455430311620166,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.9230204116075,4999.9233
0.006976138651171442,4811.7236,4999.91564177673,500.0,0.0020000003,1.0,0.002,1.0,4999.91564177673,0.08343739,,1.0,0.006976138651171442,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.91564177673,4999.916
0.0069147640285456054,4811.7246,4999.916026548829,500.0,0.0020000003,1.0,0.002,1.0,4999.916026548829,0.08307854,,1.0,0.0069147640285456054,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.916026548829,4999.917
0.006967389870696629,4811.721,4999.913391655104,500.0,0.0020000003,1.0,0.002,1.0,4999.913391655104,0.083376266,,1.0,0.006967389870696629,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.913391655104,4999.9136
0.008060343947210391,4811.7236,4999.915700347303,500.0,0.0020000003,1.0,0.002,1.0,4999.915700347303,0.08969269,,1.0,0.008060343947210391,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.915700347303,4999.916
96464.1048382086,4800.3813,4980.256174210098,498.038,0.002,1.4653095,0.0002146736,1.0496722,4980.256174210098,111.1046,0.057590187,0.9852292,96464.1048382086,472.04937227164606,2.3731978e-07,0.0029745556,500,0.10575134,476.3391638820713,4980.256174210098,4993.191
0.007940857680397618,4811.725,4999.916871689138,500.0,0.0020000003,1.0,0.002,1.0,4999.916871689138,0.08902143,,1.0,0.007940857680397618,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.916871689138,4999.9175
0.007156289111093128,4811.7197,4999.911517832457,500.0,0.002,1.0003861,0.0019991095,1.0,4999.911517832457,0.08450063,1.736152e-08,0.999997,0.007156289111093128,500.00000139278785,6.9447174e-14,0.0020007782,500,0.9995518,500.0,4999.911517832457,4999.912
0.006539374023205874,4811.729,4999.92082742878,500.0,0.0020000003,1.0,0.002,1.0,4999.92082742878,0.08078511,,1.0,0.006539374023205874,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.92082742878,4999.9214
0.007228137064635298,4811.7246,4999.916526325039,500.0,0.0020000003,1.0,0.002,1.0,4999.916526325039,0.08493081,,1.0,0.007228137064635298,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.916526325039,4999.917
0.006937607481169277,4811.72,4999.912383446632,500.0,0.0020000003,1.0,0.002,1.0,4999.912383446632,0.083211236,,1.0,0.006937607481169277,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.912383446632,4999.9126
0.007798613337939333,4811.7256,4999.917358334457,500.0,0.0020000003,1.0,0.002,1.0,4999.917358334457,0.088228635,,1.0,0.007798613337939333,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.917358334457,4999.918
1.8184147459265694,4811.6694,4999.8606746757,499.996,0.002,1.0004917,0.0019954578,1.0,4999.8606746757,1.3444619,1.0432337e-07,1.0000036,1.8184147459265694,499.9998788154818,4.172982e-13,0.0020009764,500,0.99773246,500.0,4999.8606746757,4999.862
0.009170144882188978,4811.7207,4999.912512047817,500.0,0.002,1.0036125,0.0019835834,1.0000024,4999.912512047817,0.09549551,3.6488675e-06,0.9998777,0.009170144882188978,499.9981344707948,1.4599042e-11,0.0020074705,500,0.9916704,499.99880790994666,4999.912512047817,4999.913
0.00658082134991266,4811.7246,4999.916332139194,500.0,0.002,1.0027001,0.0019943393,1.0000008,4999.916332139194,0.08102279,8.8041e-07,0.9999811,0.00658082134991266,499.9995103676409,3.5217703e-12,0.002005438,500,0.9971508,499.99958276783474,4999.916332139194,4999.917
0.005971890146786205,4811.7324,4999.923755141154,500.0,0.0020000003,1.0,0.002,1.0,4999.923755141154,0.07719593,,1.0,0.005971890146786205,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.923755141154,4999.925
0.006695900749706968,4811.7227,4999.91439453315,500.0,0.0020000003,1.0,0.002,1.0,4999.91439453315,0.081750035,,1.0,0.006695900749706968,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.91439453315,4999.915
0.008426779882658216,4811.7236,4999.914948400202,500.0,0.0020000003,1.0,0.002,1.0,4999.914948400202,0.09171801,,1.0,0.008426779882658216,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.914948400202,4999.916
0.007198402447264992,4811.722,4999.913704597091,500.0,0.0020000003,1.0,0.002,1.0,4999.913704597091,0.08475665,,1.0,0.007198402447264992,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.913704597091,4999.9146
0.007141158806918739,4811.727,4999.9181577499085,500.0,0.0020000003,1.0,0.002,1.0,4999.9181577499085,0.08442314,,1.0,0.007141158806918739,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.9181577499085,4999.9194
0.006598732333680791,4811.7236,4999.916036802029,500.0,0.0020000003,1.0,0.002,1.0,4999.916036802029,0.08115772,,1.0,0.006598732333680791,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.916036802029,4999.916
5.010628138825883,4811.6274,4999.8173153915595,499.992,0.002,1.0070581,0.0019196533,1.0000266,4999.8173153915595,2.1466484,3.4488483e-05,0.9996683,5.010628138825883,499.98277353777655,1.3804535e-10,0.0020147846,500,0.95950824,499.9867085175515,4999.8173153915595,4999.8223
0.007048304734082669,4811.726,4999.917798116158,500.0,0.0020000003,1.0,0.002,1.0,4999.917798116158,0.083869204,,1.0,0.007048304734082669,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.917798116158,4999.9185
0.008216447977541449,4811.7197,4999.911429902875,500.0,0.002,1.0008702,0.0019977603,1.0000001,4999.911429902875,0.0905439,1.3664459e-07,0.99997926,0.008216447977541449,499.9998117986055,5.466044e-13,0.002001782,500,0.99885935,499.99994039536233,4999.911429902875,4999.912
329.76824117293637,4810.8906,4998.976777875962,499.91,0.002,1.0297137,0.001597952,1.000828,4998.976777875962,14.525158,0.00095881074,0.9996287,329.76824117293637,499.52158920223144,3.838092e-09,0.0020601924,500,0.79867935,499.5863286687216,4998.976777875962,4999.1606
0.006797155170221133,4811.7285,4999.920457436511,500.0,0.0020000003,1.0,0.002,1.0,4999.920457436511,0.08237263,,1.0,0.006797155170221133,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.920457436511,4999.921
0.007248434325663981,4811.7266,4999.918024506252,500.0,0.0020000003,1.0,0.002,1.0,4999.918024506252,0.0850674,,1.0,0.007248434325663981,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.918024506252,4999.919
0.0064308111415262775,4811.7236,4999.915435134774,500.0,0.0020000003,1.0,0.002,1.0,4999.915435134774,0.08011524,,1.0,0.0064308111415262775,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.915435134774,4999.916
0.007935568620022935,4811.725,4999.917218007343,500.0,0.0020000003,1.0,0.002,1.0,4999.917218007343,0.0889874,,1.0,0.007935568620022935,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.917218007343,4999.9175
0.00732237833755724,4811.7256,4999.916780250531,500.0,0.002,1.0055915,0.0019968045,1.0000007,4999.916780250531,0.08556257,9.4260446e-07,0.99998695,0.00732237833755724,499.99948409875066,3.7705165e-12,0.0020112093,500,0.99838924,499.99964237238714,4999.916780250531,4999.918
0.006263057080410752,4811.7275,4999.919096517379,500.0,0.0020000003,1.0,0.002,1.0,4999.919096517379,0.07907054,,1.0,0.006263057080410752,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.919096517379,4999.92
0.0068076227603406664,4811.7285,4999.920441939195,500.0,0.0020000003,1.0,0.002,1.0,4999.920441939195,0.08243444,,1.0,0.0068076227603406664,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.920441939195,4999.921
99597.60230252586,4792.845,4979.945048189786,498.006,0.002,1.439714,0.0017696021,1.0097773,4979.945048189786,283.68497,0.0084853815,0.99587137,99597.60230252586,495.76678144793095,3.4223536e-08,0.0028913654,500,0.881148,495.15868130643474,4979.945048189786,4981.955
0.011129537263091849,4811.7236,4999.915252249076,500.0,0.0020000003,1.0,0.002,1.0,4999.915252249076,0.10539373,,1.0,0.011129537263091849,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.915252249076,4999.916
0.008301922932591264,4811.7266,4999.918298514746,500.0,0.002,1.0000874,0.0019991542,1.0,4999.918298514746,0.09102483,4.4624953e-09,0.9999917,0.008301922932591264,499.99989458599526,1.785144e-14,0.0020001912,500,0.9995688,500.0,4999.918298514746,4999.919
0.008212414628470756,4811.7246,4999.916041012366,500.0,0.002,1.0034946,0.0019793145,1.0000042,4999.916041012366,0.09035129,3.3549888e-06,0.9999673,0.008212414628470756,499.99834066622947,1.3420853e-11,0.0020070549,500,0.9896249,499.99791384613695,4999.916041012366,4999.917
49998.25651980719,4804.007,4989.912636570992,499.002,0.002,1.4340711,0.0008653761,1.0190748,4989.912636570992,132.5352,0.02000412,0.9993176,49998.25651980719,490.20021937781803,8.012581e-08,0.0028701008,500,0.43239278,490.64111992825974,4989.912636570992,4993.9854
0.006260013783976445,4811.7295,4999.920932234732,500.0,0.0020000003,1.0,0.002,1.0,4999.920932234732,0.07904288,,1.0,0.006260013783976445,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.920932234732,4999.922
0.0073721988996778304,4811.724,4999.916197618073,500.0,0.0020000003,1.0,0.002,1.0,4999.916197618073,0.085786976,,1.0,0.0073721988996778304,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.916197618073,4999.9165
0.009264770100142162,4811.7217,4999.912947705357,500.0,0.0020000003,1.0,0.002,1.0,4999.912947705357,0.09616075,,1.0,0.009264770100142162,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.912947705357,4999.914
0.006026173274798957,4811.735,4999.926118872086,500.0,0.0020000003,1.0,0.002,1.0,4999.926118872086,0.07755918,,1.0,0.006026173274798957,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.926118872086,4999.9272
49799.0103131789,4802.2085,4989.940441469326,499.004,0.002,1.3638576,0.0018289937,1.0041752,4989.940441469326,203.90778,0.0040525794,1.0005678,49799.0103131789,497.9881236991323,1.619193e-08,0.0027261674,500,0.91501606,497.921086771122,4989.940441469326,4990.793
0.007432603435434369,4811.721,4999.912564310194,500.0,0.0020000003,1.0,0.002,1.0,4999.912564310194,0.08612496,,1.0,0.007432603435434369,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.912564310194,4999.9136
49798.99133706803,4802.67,4989.93926686579,499.004,0.002,1.4275768,0.0011805664,1.0091681,4989.93926686579,183.1823,0.010305759,1.0013493,49798.99133706803,494.92335522086387,4.1112003e-08,0.002851306,500,0.5910797,495.4575716353262,4989.93926686579,4991.7227
0.009810486948123332,4811.7163,4999.908148721008,500.0,0.0020000003,1.0,0.002,1.0,4999.908148721008,0.098942086,,1.0,0.009810486948123332,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.908148721008,4999.9087
0.007757748503896848,4811.72,4999.9120859531085,500.0,0.0020000003,1.0,0.002,1.0,4999.9120859531085,0.08799435,,1.0,0.007757748503896848,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.9120859531085,4999.9126
0.008049794971502329,4811.725,4999.91657440096,500.0,0.002,1.0026222,0.0019880733,1.0000029,4999.91657440096,0.08951372,1.5532469e-06,0.999976,0.008049794971502329,499.9992454618972,6.2132625e-12,0.0020052928,500,0.9940127,499.9985694926181,4999.91657440096,4999.9175
0.006613208169151242,4811.725,4999.917162169136,500.0,0.0020000003,1.0,0.002,1.0,4999.917162169136,0.081239045,,1.0,0.006613208169151242,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.917162169136,4999.9175
0.006724362207384145,4811.722,4999.9138458801735,500.0,0.002,1.0055939,0.0019886515,1.0000015,4999.9138458801735,0.081880204,2.0111445e-06,1.0000188,0.006724362207384145,499.9990160707071,8.044264e-12,0.00201115,500,0.9943444,499.99922514081874,4999.9138458801735,4999.9146
0.006767949910879644,4811.7256,4999.917348293154,500.0,0.0020000003,1.0,0.002,1.0,4999.917348293154,0.08219742,,1.0,0.006767949910879644,500.00000664260017,5.431875e-20,0.002,500,1.0,500.0,4999.917348293154,4999.918
